"ID","GROUP","CHEF_CLUB","NUM_DEAL","LAST_DEAL","ADVANCE_PURCHASE","FARE_L_Y1","FARE_L_Y2","FARE_L_Y3","FARE_L_Y4","FARE_L_Y5","POINTS_L_Y1","POINTS_L_Y2","POINTS_L_Y3","POINTS_L_Y4","POINTS_L_Y5","CALL_FLAG","CREDIT_PROBLEM","RETURN_FLAG","BENEFIT_FLAG","BUYER_FLAG"
58602,2,0,2,53.3,15,104.2,113.3,115,115.8,123.3,104.5,148.1,155.6,176.1,164.4,0,0,0,0,0
58603,4,0,4,36.7,12,142.5,138.3,135,138.3,135.8,173.4,157.8,140.9,132.8,126,0,0,0,0,0
58604,3,0,2,43.3,21,25,52.5,83.3,49.2,63.3,80.7,87.1,82.3,83.5,98.6,0,0,0,0,0
58605,1,0,7,20,22,134.2,130,135.8,140,142.5,131,121.7,133.1,121.6,140,0,0,0,0,0
58606,3,0,3,40,18,142.5,148.3,120,117.5,99.2,80.9,84.4,68.8,57.6,66.2,0,0,0,0,0
58607,1,0,5,26.7,17,122.5,124.2,120.8,113.3,119.2,167.2,162.3,191.3,183.8,157.1,0,0,0,1,0
58608,5,0,0,0,22,189.2,177.5,156.7,121.7,169.2,186.4,206,191.1,199.3,170.2,0,0,0,1,0
58609,1,0,4,26.7,19,108.3,101.7,101.7,99.2,102.5,93.7,87.9,102.2,68.6,43.2,0,0,0,0,0
58610,2,0,4,50,24,199.2,195,187.5,193.3,187.5,165.2,242.1,231.5,283,243.8,0,0,0,0,0
58611,3,0,3,46.7,25,130.8,130.8,134.2,135.8,138.3,202.1,192.3,194.3,152.8,108.1,0,0,0,1,0
58612,2,0,2,100,20,208.3,209.2,214.2,205.8,197.5,205.8,239.7,231.4,201,192.1,0,0,0,1,0
58613,1,0,6,20,13,106.7,107.5,112.5,113.3,110,89.3,84.9,54.8,56.5,76.6,0,0,0,0,0
58614,1,0,5,26.7,26,125.8,139.2,150.8,142.5,142.5,124,132.2,132.5,120.8,139,0,0,0,0,0
58615,2,0,4,30,21,115.8,115,107.5,120.8,121.7,150.2,146.8,154.8,136.9,159.9,0,0,0,0,0
58616,2,0,4,30,26,115.8,112.5,95.8,113.3,112.5,112.8,123.6,119.8,123.2,101.7,0,0,0,0,0
58617,5,0,7,16.7,33,105.8,103.3,107.5,112.5,114.2,79.3,83.2,109.2,86.3,101.1,0,0,0,0,0
58618,5,0,4,26.7,22,115.8,106.7,105,113.3,111.7,88.2,112.5,93.2,94.2,98.2,0,1,0,0,0
58619,5,0,2,73.3,27,140.8,141.7,140,139.2,140,112.8,79.4,113.2,113.8,151.4,0,0,0,0,0
58620,2,0,9,0,23,45,84.2,82.5,90,97.5,159.7,114.3,128.8,107.1,124.1,0,0,0,0,0
58621,3,0,2,53.3,24,116.7,125.8,113.3,104.2,99.2,96.1,64.7,77.8,69.1,55.1,0,0,0,0,0
58622,4,0,3,40,12,115.8,112.5,110,113.3,117.5,143.5,116.8,120.8,109.8,116.1,0,0,0,0,0
58623,2,0,3,40,23,115,117.5,120.8,119.2,118.3,98.3,77.5,116.9,79.1,104.8,0,0,0,0,0
58624,5,0,3,40,19,112.5,117.5,111.7,96.7,97.5,158.6,155.8,139.5,107.9,76,0,0,0,0,0
58625,3,0,4,33.3,22,125,118.3,130,113.3,113.3,146.2,141.4,115.7,91.2,96,0,0,0,0,0
58626,4,0,4,70,27,275,268.3,261.7,273.3,275.8,265.8,276.5,312.4,269.7,270.2,0,0,0,1,0
58627,4,0,8,16.7,15,106.7,107.5,117.5,113.3,116.7,99.4,124.7,112.1,93.2,136.9,0,0,0,0,0
58628,4,0,10,23.3,20,210,210.8,213.3,207.5,203.3,247.2,173.2,159.2,184.1,210.8,0,0,0,0,0
58629,1,0,3,63.3,28,180,182.5,181.7,180.8,181.7,195.2,205.4,192.8,189.1,201,1,0,0,0,0
58630,5,0,2,60,23,125.8,122.5,125,122.5,120,110.6,122.5,101.1,90.1,137.7,0,0,0,0,0
58631,2,0,10,0,16,108.3,108.3,116.7,103.3,110,62.2,57,58.1,110.9,72.2,0,0,0,0,0
58632,3,0,5,36.7,15,170.8,173.3,180,185,183.3,251.2,191.9,236.7,205.4,190.4,0,0,0,1,0
58633,2,0,3,36.7,14,112.5,111.7,110,100.8,98.3,115.2,141.5,96.2,112.4,77.1,0,1,0,0,0
58634,3,0,5,40,19,185.8,189.2,186.7,190.8,190.8,199.1,197.3,226.8,219.8,196.4,0,0,0,0,0
58635,3,0,4,30,21,114.2,117.5,115.8,112.5,116.7,147.8,135.7,123.1,97.7,125.8,0,0,0,0,0
58636,4,0,3,53.3,18,150.8,146.7,138.3,125.8,120,109.2,98.5,109.5,93,98,0,0,0,0,0
58637,1,0,4,0,26,60.8,81.7,62.5,25,92.5,137.3,140.8,135.3,114.8,101.9,0,0,0,0,0
58638,1,0,4,26.7,18,115.8,113.3,100,99.2,95.8,64.6,61.6,65.6,53.6,55.3,0,0,0,0,0
58639,1,0,3,76.7,22,226.7,225,212.5,212.5,208.3,208.8,210,215.8,186.5,218.3,0,0,0,0,0
58640,1,0,4,30,20,116.7,115,118.3,119.2,117.5,72,84.7,113.3,95.6,117.2,0,0,0,0,0
58641,5,0,2,143.3,36,280.8,275.8,284.2,277.5,282.5,302,299.2,300.7,316.6,300.4,0,0,0,0,0
58642,4,0,5,53.3,28,255,240.8,233.3,226.7,228.3,227.1,245.6,266.3,259.6,238.1,1,0,0,1,0
58643,2,0,3,63.3,23,191.7,165.8,187.5,177.5,180.8,162,162.1,151.7,195.8,230.2,0,0,0,0,0
58644,2,0,5,23.3,20,100,107.5,106.7,112.5,107.5,92.8,66.6,93.6,70.2,94,0,0,0,0,0
58645,3,0,2,60,16,115,108.3,112.5,116.7,119.2,135.8,103.2,103.7,136.4,167.4,0,0,0,0,0
58646,4,0,7,23.3,20,143.3,142.5,140.8,134.2,144.2,182.2,125.2,115.4,146.3,168.6,0,1,0,0,0
58647,2,0,3,46.7,14,147.5,136.7,133.3,135,130.8,120.8,84.9,102.4,116.8,63.9,0,0,0,0,0
58648,2,0,5,30,22,134.2,138.3,145.8,154.2,153.3,208.5,229.5,190.2,171.7,160.1,0,0,0,0,0
58649,2,0,4,63.3,27,247.5,240.8,235,247.5,259.2,286.2,253.8,262.2,301.5,333.4,0,0,0,1,0
58650,3,0,7,0,12,98.3,95,110.8,86.7,87.5,138.1,135.5,91.1,65.5,58.2,0,1,0,0,0
58651,2,0,3,83.3,26,240.8,238.3,239.2,245.8,258.3,234.2,250.3,245.1,256.1,288.8,1,0,0,1,0
58652,2,0,5,26.7,27,120.8,121.7,126.7,122.5,120.8,113.9,120.2,88.2,90.7,122.1,0,0,0,0,0
58653,1,0,2,76.7,24,149.2,159.2,150.8,142.5,144.2,125,128,123.3,142.6,130.8,0,0,0,0,0
58654,1,0,1,140,24,146.7,142.5,137.5,138.3,133.3,125.8,102.3,103.9,102.8,99.4,0,0,0,0,0
58655,5,0,4,40,22,159.2,148.3,143.3,142.5,135,99,106.6,126.8,130.6,134.6,0,0,0,0,0
58656,3,0,6,53.3,19,312.5,250,250,235,281.7,317.1,314.5,344.5,331,309.2,0,1,0,1,0
58657,4,0,4,50,29,173.3,182.5,188.3,185,187.5,195.8,187.8,165,200,192.9,0,0,0,1,0
58658,3,0,0,0,23,242.5,239.2,241.7,242.5,241.7,250.4,259.8,233.2,233.8,249.8,0,0,0,0,0
58659,4,0,5,30,16,138.3,139.2,143.3,145.8,146.7,131.3,118.8,126.5,125.4,130.1,0,0,0,0,0
58660,3,0,4,30,20,125.8,124.2,115.8,117.5,117.5,108.4,106.5,134.6,112.8,152.3,0,0,0,0,0
58661,5,0,5,26.7,21,121.7,130,120.8,124.2,117.5,124.2,114.3,95.2,115.7,136.7,0,0,0,0,0
58662,4,0,1,280,26,275,279.2,280,279.2,280.8,247.2,250.1,246.5,283.3,278.8,0,0,0,1,0
58663,4,0,6,30,21,177.5,174.2,176.7,175.8,175.8,166.7,163.9,136.5,173.2,146,0,0,0,0,0
58664,1,0,8,16.7,19,111.7,105.8,110.8,111.7,130.8,141.2,101.7,115.4,137.8,146.8,0,1,0,0,0
58665,5,0,4,43.3,25,170.8,160.8,168.3,174.2,170.8,207.9,194.2,187.9,151.1,132.6,0,0,0,0,0
58666,1,0,5,23.3,17,100,95.8,100,95.8,110,102.2,125.6,159.9,165.4,112.4,0,0,0,0,0
58667,5,0,9,30,19,241.7,241.7,241.7,250,243.3,241.8,250,272.8,259.8,253.7,0,0,0,1,0
58668,1,0,5,26.7,20,115.8,124.2,118.3,112.5,127.5,173.2,182.7,177.8,144.3,156.5,0,0,0,1,0
58669,4,0,2,60,22,114.2,104.2,119.2,113.3,111.7,146.7,132.5,123,132,111.2,0,0,0,0,0
58670,1,0,4,53.3,17,216.7,213.3,209.2,207.5,207.5,215.9,189.3,183.5,179.8,167.4,1,0,0,1,0
58671,4,0,3,53.3,19,154.2,145,148.3,155,146.7,94.9,132.5,137.2,138.9,138.2,0,1,0,0,0
58672,3,0,4,30,16,112.5,117.5,111.7,108.3,113.3,137.9,117.8,179.8,162.4,128.2,0,0,0,0,0
58673,1,0,4,33.3,19,115.8,121.7,112.5,108.3,113.3,110.5,81.9,88.4,105.8,101.8,0,0,0,0,0
58674,4,0,1,130,25,121.7,123.3,120.8,115.8,130,81.3,119,114.2,115,96.3,0,0,0,0,0
58675,2,0,4,33.3,12,131.7,125.8,135.8,141.7,129.2,144.8,107,141.3,127.4,164.7,0,0,0,0,0
58676,5,0,2,90,18,186.7,189.2,185,178.3,185.8,237,220.8,213.5,222.1,225.2,0,0,0,1,0
58677,2,0,4,36.7,16,143.3,143.3,137.5,145,142.5,129.8,152.4,155,180.2,184.3,0,0,0,0,0
58678,2,0,3,36.7,22,105.8,105.8,100,104.2,98.3,89.7,99.1,59.6,62.3,71.3,0,0,0,0,0
58679,4,0,4,30,22,113.3,110.8,105,107.5,108.3,73.1,42.3,49.5,80.2,66.2,0,0,0,0,0
58680,3,0,2,63.3,16,134.2,105.8,125.8,132.5,148.3,133.2,134.9,139.2,154.9,125.6,0,1,0,0,0
58681,5,0,2,63.3,20,125,128.3,119.2,120,96.7,124.4,100.7,110.1,60.3,55.7,0,1,0,0,0
58682,4,0,5,40,17,178.3,189.2,186.7,185.8,183.3,193.2,212.4,209.5,198.2,185.5,0,0,0,1,0
58683,3,0,6,20,24,100.8,100.8,93.3,109.2,108.3,37.8,44.3,50.7,58.4,52.3,0,0,0,0,0
58684,5,0,5,23.3,18,101.7,108.3,119.2,120,119.2,101.6,103.2,95.8,80.9,114.7,0,0,0,0,0
58685,1,0,5,30,16,144.2,148.3,153.3,153.3,150,195.2,185,212.2,181,186,0,0,0,0,0
58686,2,0,4,46.7,22,184.2,182.5,184.2,179.2,163.3,167.5,169,169.7,162.4,149.9,1,0,0,0,0
58687,1,0,4,26.7,19,99.2,100.8,105,111.7,109.2,110.4,110.8,133.4,115.3,104.4,0,0,0,0,0
58688,2,0,1,156.7,19,139.2,141.7,145.8,149.2,155.8,121.2,143.2,122.1,151.8,156.4,0,0,0,0,0
58689,4,0,2,60,21,114.2,110.8,115.8,110.8,113.3,89.2,84.8,96.5,80.3,101.4,0,0,0,0,0
58690,2,0,6,20,22,110.8,105.8,108.3,114.2,101.7,117.5,110.1,89.3,107.2,94.9,0,0,0,0,0
58691,5,0,2,60,18,115.8,115,113.3,109.2,117.5,152.5,153.2,122,134.6,103.9,0,0,0,0,0
58692,1,0,3,56.7,22,150.8,161.7,133.3,151.7,160.8,101.6,120.9,125.3,151.9,156.8,0,0,0,0,0
58693,5,0,7,0,14,58.3,0,30.8,15.8,33.3,161.3,158.9,119.1,91.4,63.7,0,0,0,0,0
58694,3,0,0,0,20,155,164.2,167.5,164.2,158.3,161.8,132.7,114.2,150.9,158.4,0,0,0,0,0
58695,3,0,2,83.3,17,164.2,167.5,174.2,172.5,165.8,122,110.4,138.7,144.2,183.8,0,0,0,0,0
58696,1,0,2,76.7,20,135,129.2,151.7,152.5,161.7,160,182.4,201.8,189.6,189,0,0,0,0,0
58697,5,0,1,100,18,96.7,99.2,115,125.8,119.2,138.7,118.2,160.9,106.2,98.8,0,0,0,0,0
58698,3,0,6,26.7,19,145.8,147.5,149.2,147.5,146.7,120.1,103.6,140.2,130.9,152.6,0,0,0,0,0
58699,1,0,3,50,23,130.8,127.5,140,140.8,141.7,114,89.7,84.8,102.5,118.8,0,0,0,0,0
58700,4,0,3,50,19,144.2,144.2,144.2,165,151.7,182.9,189.9,197.2,168.4,155.9,0,0,0,1,0
58701,1,0,6,43.3,22,237.5,245,254.2,239.2,241.7,198,230,278.2,262,236.7,0,0,0,0,0
58702,4,0,6,30,20,173.3,178.3,161.7,171.7,164.2,178,177.5,176.5,159.2,162.5,0,0,0,1,0
58703,2,0,3,106.7,21,311.7,314.2,312.5,304.2,310,230.8,274.3,290.8,275.9,280.8,0,0,0,1,0
58704,4,0,1,160,13,154.2,158.3,143.3,160,166.7,150.3,178.2,151.2,191.3,194.2,0,0,0,0,0
58705,1,0,4,43.3,22,162.5,162.5,160.8,175,162.5,138.8,159.2,135.1,148.2,214.2,0,1,0,0,0
58706,5,0,6,26.7,21,142.5,130.8,132.5,140.8,140.8,148.3,137.6,144.8,138.5,125.2,0,0,0,0,0
58707,5,0,4,33.3,18,123.3,127.5,123.3,121.7,120,119.6,136.7,110.4,108.5,139.4,0,0,0,0,0
58708,3,0,4,30,17,109.2,112.5,115.8,115.8,104.2,116.3,115.5,99.4,102.8,92,0,0,0,0,0
58709,1,0,4,53.3,17,204.2,207.5,196.7,209.2,217.5,217.2,229.8,247.8,216.2,187.3,0,0,0,0,0
58710,3,0,6,46.7,22,290,280,280,275,279.2,276.7,286.8,262.4,264.3,301.5,0,0,0,1,0
58711,1,0,3,83.3,28,247.5,246.7,245.8,250,258.3,235.2,211.5,245.4,269.7,261.8,0,1,0,0,0
58712,2,0,2,56.7,21,110,110.8,119.2,109.2,121.7,115.9,114.1,107.8,101.8,130.7,0,0,0,0,0
58713,2,0,1,146.7,16,149.2,150,154.2,146.7,152.5,153.6,131.2,155.8,178.2,216.4,0,0,0,1,0
58714,5,0,3,36.7,22,107.5,106.7,107.5,104.2,100,112,80,70.3,71.8,49.3,0,0,0,0,0
58715,2,0,3,36.7,18,107.5,111.7,105.8,109.2,104.2,81.3,91.8,93.9,81.7,65.2,0,0,0,0,0
58716,2,0,12,0,21,101.7,99.2,129.2,120.8,127.5,126,143.8,147.7,132.7,133,0,0,0,0,0
58717,1,0,4,30,26,118.3,125,105,108.3,113.3,88,58.2,74.5,106.8,125.2,0,0,0,0,0
58718,3,0,7,16.7,18,118.3,119.2,104.2,104.2,103.3,129.2,132.3,107.6,85.3,66.2,0,0,0,0,0
58719,3,0,4,36.7,16,140.8,145.8,139.2,140,152.5,133.7,146.2,168.8,167.2,139.6,0,0,0,0,0
58720,5,0,5,23.3,21,112.5,115.8,111.7,114.2,108.3,106,105.2,66.8,73.4,120,0,0,0,0,0
58721,4,0,2,60,18,120,110.8,114.2,115,120.8,131.8,94.7,121,124.2,110.8,0,0,0,0,0
58722,3,0,3,33.3,13,102.5,115,117.5,89.2,90.8,67,82.8,83.2,74.1,42.5,0,0,0,0,0
58723,1,0,2,73.3,22,145.8,145,150,146.7,144.2,153.8,156.9,133,95,127,0,0,0,0,0
58724,3,0,5,23.3,26,111.7,101.7,99.2,100.8,104.2,85.6,75.2,67.3,98.5,88.1,0,0,0,0,0
58725,3,0,2,76.7,16,152.5,149.2,143.3,147.5,150,135,127.6,126.2,128.2,134.5,0,1,0,0,0
58726,2,0,3,50,12,144.2,145,121.7,135,144.2,168.6,160,169.8,186.8,154.2,0,0,0,0,0
58727,4,0,5,20,20,94.2,89.2,90,84.2,95.8,91.4,111.7,97.2,81.1,90.4,0,0,0,0,0
58728,1,0,4,40,20,146.7,150.8,150.8,143.3,145,139.9,126.9,134.9,150.4,141.2,0,0,0,0,0
58729,3,0,4,26.7,22,115.8,117.5,110,105.8,100.8,147.5,140.1,120.3,109.4,70.5,0,0,0,0,0
58730,2,0,3,40,19,107.5,115,114.2,120,120,91,75.9,67.2,104.1,128.6,0,0,0,0,0
58731,4,0,1,143.3,15,147.5,140.8,140,140,139.2,78.5,108.6,159.4,161.5,145.6,0,0,0,0,0
58732,4,0,2,63.3,19,130.8,130,126.7,124.2,120,103.8,147.2,135.3,111.9,102.8,0,0,0,0,0
58733,2,0,3,40,18,83.3,104.2,105,110.8,107.5,101.5,125.3,111.1,132.2,128.4,0,1,0,0,0
58734,3,0,3,43.3,16,127.5,125.8,128.3,124.2,120.8,158.4,143.8,124.7,141.6,164.7,0,0,0,0,0
58735,4,0,8,23.3,21,171.7,165,171.7,178.3,176.7,150.2,152,154.2,153.3,167.5,0,0,0,0,0
58736,1,0,6,20,15,116.7,113.3,120,118.3,124.2,112.8,124.6,152.1,136,154.5,0,0,0,0,0
58737,4,0,6,20,15,113.3,111.7,112.5,120.8,124.2,96.6,84,105.5,115.7,100.8,0,0,0,0,0
58738,3,0,7,20,26,143.3,133.3,135,129.2,135.8,113.9,133.2,147.2,112,114.7,0,0,0,0,0
58739,2,0,5,33.3,21,152.5,156.7,152.5,153.3,140,150.5,145,142.2,125.1,106.8,0,0,0,0,0
58740,1,0,3,53.3,17,150.8,140.8,145,140.8,155,141.1,171.5,150.3,149.6,154.9,0,1,0,0,0
58741,2,0,7,26.7,21,173.3,181.7,185,186.7,180.8,205.7,190.8,172.2,212.8,196,1,1,0,0,0
58742,2,0,7,23.3,23,150,157.5,165.8,161.7,152.5,73.6,116,116.7,160.7,163.5,0,0,0,0,0
58743,1,0,5,30,24,143.3,150.8,148.3,150.8,148.3,140.6,123.1,122.8,87.5,121.7,0,0,0,0,0
58744,2,0,4,40,15,139.2,157.5,160.8,155.8,156.7,165,175.8,153.2,176.7,146.1,0,0,0,0,0
58745,2,0,6,20,20,119.2,115.8,119.2,124.2,120,104.7,95.8,70.4,84,130.5,0,0,0,0,0
58746,1,0,3,53.3,26,156.7,152.5,149.2,156.7,143.3,147.8,135,132.8,126.8,112,0,0,0,0,0
58747,1,0,7,26.7,25,174.2,178.3,169.2,169.2,163.3,207.9,177.8,168.9,156.1,149.2,0,0,0,0,0
58748,4,0,4,43.3,28,168.3,170,170.8,175.8,176.7,168.2,176.1,146.5,140.5,128.6,0,1,0,0,0
58749,5,0,8,0,24,102.5,94.2,100.8,98.3,107.5,172.5,162.8,140.3,96.7,83.2,0,0,0,0,0
58750,5,0,4,40,21,152.5,150,150.8,140.8,145.8,131.7,161.5,175.8,170.2,173.7,0,0,0,0,0
58751,2,0,3,70,26,213.3,207.5,198.3,200,200.8,208.7,204.2,214.1,229.1,195.5,0,0,0,0,0
58752,2,0,4,46.7,16,177.5,174.2,179.2,171.7,173.3,216.9,232.9,198.6,169.7,153.8,0,0,0,1,0
58753,4,0,7,23.3,16,151.7,152.5,158.3,152.5,147.5,105.9,139.6,103.3,142.1,189.7,0,0,0,0,0
58754,5,0,5,30,18,146.7,143.3,134.2,135.8,133.3,115.6,142.5,145,100.9,110.1,0,0,0,0,0
58755,2,0,4,36.7,21,147.5,146.7,140,136.7,146.7,168,155.3,145.8,134.2,163.7,0,0,0,0,0
58756,4,0,3,40,24,108.3,111.7,111.7,110,107.5,134.9,91.5,90.6,91.5,98.2,0,0,0,0,0
58757,1,0,4,30,20,117.5,120.8,115,119.2,110.8,125.2,112.9,114.8,87.5,119.4,0,0,0,0,0
58758,5,0,4,26.7,17,115.8,113.3,114.2,105.8,104.2,132.1,106.9,102.7,128.1,99.8,0,0,0,0,0
58759,5,0,6,26.7,23,145,155.8,155,153.3,151.7,162.3,185.8,163.7,162,167.2,0,0,0,0,0
58760,1,0,0,0,21,139.2,139.2,140.8,150,148.3,106.1,130.8,100.4,119.2,143.6,0,0,0,0,0
58761,2,0,2,73.3,16,142.5,130,129.2,132.5,144.2,143.3,130.5,128.4,146.6,169.1,0,0,0,0,0
58762,4,0,3,83.3,28,210,221.7,233.3,234.2,243.3,253.5,267.4,245.3,250.4,283.9,0,0,0,1,0
58763,2,0,3,43.3,15,140,128.3,134.2,140.8,124.2,108.8,76.8,81.5,113.8,112.9,0,1,0,0,0
58764,3,0,3,33.3,17,100,172.5,227.5,180.8,103.3,116.8,111.5,149,135.4,113.1,0,0,0,0,0
58765,5,0,5,30,16,144.2,149.2,146.7,149.2,158.3,73.5,87.8,146.5,145.2,179.1,0,0,0,0,0
58766,1,0,7,16.7,24,105.8,108.3,111.7,113.3,109.2,101.5,51.4,49.9,51.9,88.7,0,0,0,0,0
58767,2,0,3,36.7,23,117.5,111.7,105.8,106.7,124.2,108.2,118.4,145.3,129.8,147,0,0,0,0,0
58768,4,0,4,33.3,18,120.8,116.7,124.2,129.2,126.7,111.8,94.7,129.9,124.7,143.9,0,0,0,0,0
58769,4,0,5,30,18,127.5,123.3,143.3,142.5,128.3,163.4,151.8,128.4,140.7,138.2,0,0,0,0,0
58770,4,0,3,70,17,197.5,190.8,191.7,200,202.5,167.9,163.5,188.7,208.8,217.7,0,0,0,1,0
58771,4,0,2,90,19,68.3,130.8,163.3,177.5,191.7,144.8,145.7,171.3,150.3,147.6,0,0,0,0,0
58772,4,0,4,30,17,110,116.7,125.8,118.3,135.8,96.1,86,125.6,148.2,144.2,0,0,0,0,0
58773,3,0,3,40,19,92.5,104.2,110.8,113.3,113.3,91,94.2,128.2,182.4,132,0,0,0,0,0
58774,3,0,2,53.3,19,104.2,110,108.3,113.3,116.7,152.3,122.6,126.5,166.6,129,0,0,0,0,0
58775,1,0,4,26.7,17,110.8,114.2,112.5,105.8,106.7,140.3,101.9,70.8,86.2,59.7,0,0,0,0,0
58776,1,0,3,40,18,119.2,118.3,111.7,120.8,112.5,120.2,136,122.2,117.3,119.1,0,0,0,0,0
58777,2,0,2,76.7,30,147.5,156.7,148.3,167.5,165.8,192,172.3,168.7,152.2,142.1,0,0,0,0,0
58778,2,0,3,43.3,28,121.7,141.7,146.7,129.2,152.5,183.4,183.7,181.1,161.8,133.1,0,0,0,0,0
58779,4,0,5,53.3,19,248.3,277.5,263.3,255.8,277.5,259.2,237.7,225.8,230.8,217.8,1,0,0,0,0
58780,2,0,4,40,24,142.5,155,148.3,153.3,150.8,153.4,116.8,114.9,141,177.6,0,0,0,0,0
58781,3,0,3,33.3,17,95.8,100.8,98.3,91.7,97.5,77,84.9,67.2,57.4,56.8,0,0,0,0,0
58782,2,0,5,33.3,15,153.3,160,160.8,152.5,153.3,127.7,152.2,125.7,150.1,163.1,0,1,0,0,0
58783,4,0,3,36.7,18,114.2,118.3,115,115,110,75.7,89.5,91.9,115,86.6,0,0,0,0,0
58784,3,0,5,23.3,18,113.3,110.8,107.5,106.7,117.5,79.5,53.5,87.1,95.6,101.4,0,0,0,0,0
58785,1,0,6,16.7,20,110,109.2,92.5,97.5,98.3,127.4,126.1,119.2,107.2,99,0,0,0,0,0
58786,4,0,3,46.7,20,135,139.2,132.5,126.7,123.3,122,126.1,93.9,110.2,95.5,0,0,0,0,0
58787,4,0,4,63.3,21,246.7,245.8,246.7,244.2,250.8,220.5,217.8,261.7,249.6,261.6,1,0,0,0,0
58788,1,0,8,16.7,14,117.5,120,119.2,122.5,123.3,149,176.7,163.7,149.9,152.4,0,0,0,0,0
58789,5,0,5,33.3,21,155,156.7,160.8,150.8,149.2,148.9,176.8,169.5,155.3,159.7,0,0,0,0,0
58790,2,0,1,120,19,107.5,119.2,120,120,125.8,72.2,117.5,88,114.1,141.1,0,0,0,0,0
58791,1,0,7,26.7,23,177.5,160.8,166.7,164.2,165.8,200,191.3,170.1,175.1,150.7,0,0,0,0,0
58792,3,0,3,53.3,12,146.7,148.3,147.5,159.2,147.5,127.6,120.8,113.2,119.2,154.4,0,0,0,0,0
58793,5,0,7,26.7,22,170,170,180,182.5,179.2,108.6,135.7,142.8,144.8,152.7,0,0,0,0,0
58794,1,0,4,30,30,122.5,111.7,96.7,135.8,133.3,172.5,124.2,127.8,130.5,133.3,0,0,0,0,0
58795,2,0,1,173.3,23,172.5,167.5,170.8,182.5,185,163.2,135.9,154.4,189.9,182.5,0,1,0,0,0
58796,4,0,5,30,13,144.2,60.8,85.8,106.7,160,50.8,73.8,129.5,123.9,115.3,0,1,0,0,0
58797,4,0,3,50,28,141.7,145.8,145.8,143.3,148.3,108.9,120.3,126,126.3,131.2,0,0,0,0,0
58798,5,0,5,26.7,22,127.5,128.3,110,120,112.5,135.8,119.8,149.6,109.7,109.5,0,0,0,0,0
58799,2,0,1,183.3,30,181.7,183.3,175.8,177.5,177.5,166.8,176.1,171.2,175.4,158.7,0,0,0,0,0
58800,1,1,6,53.3,34,316.7,304.2,312.5,321.7,325.8,367.2,397.8,413.5,374.3,376.2,0,0,0,1,0
58801,2,0,4,63.3,22,250.8,240.8,240,239.2,245.8,262.3,271.4,293.7,250.4,246.8,0,0,0,1,0
58802,2,0,3,73.3,25,207.5,212.5,212.5,210,203.3,216.9,196.3,193.7,212.9,216.2,1,1,0,1,0
58803,1,0,7,16.7,18,115.8,112.5,107.5,105.8,104.2,96.5,100.1,122.3,130.9,135.2,0,0,0,0,0
58804,4,0,0,0,21,106.7,105,108.3,112.5,103.3,141,157.8,105.2,99.6,80.5,0,0,0,0,0
58805,2,0,3,40,19,113.3,123.3,116.7,113.3,112.5,187.2,156.3,178.2,145.6,117.2,0,0,0,0,0
58806,5,0,7,26.7,21,181.7,175,170.8,182.5,180,167.7,162.7,164.4,204.7,176.1,0,0,0,1,0
58807,4,0,7,16.7,21,128.3,116.7,111.7,113.3,113.3,153.3,149.3,133.6,94.3,82.6,0,1,0,0,0
58808,5,0,6,20,16,120.8,120.8,117.5,116.7,105.8,106.3,90.6,96.9,114.1,110.8,0,0,0,0,0
58809,2,0,5,26.7,16,140,137.5,130,128.3,150.8,163.9,166.2,119.3,137,152.1,0,0,0,0,0
58810,4,0,8,20,17,141.7,140,137.5,132.5,135.8,80.3,125.8,139.4,130.4,116.7,0,0,0,0,0
58811,3,0,3,40,17,117.5,117.5,115,110,110,87.8,100.9,92.8,59.2,78.2,0,0,0,0,0
58812,3,0,5,30,15,146.7,143.3,133.3,138.3,140,139.3,126.3,150.2,130.3,139.8,0,0,0,0,0
58813,3,0,11,0,22,174.2,135.8,107.5,115,130,111.3,83.4,81.2,125.4,136.5,0,0,0,0,0
58814,1,0,3,36.7,11,101.7,100,104.2,103.3,108.3,150.4,138.3,106.8,119.8,118.5,0,0,0,0,0
58815,5,0,2,73.3,21,150.8,145.8,142.5,143.3,140.8,186.4,175.2,173.8,147.4,157.6,0,0,0,0,0
58816,5,0,2,63.3,19,135,115,125.8,97.5,100.8,116.7,128.5,120.3,85.1,119.2,0,0,0,0,0
58817,1,0,4,30,22,114.2,115,113.3,115.8,117.5,120.8,91.3,92.1,114.7,125.1,0,0,0,0,0
58818,4,0,1,170,26,170.8,187.5,173.3,169.2,163.3,178.5,147.4,154.2,143.2,133.8,0,0,0,0,0
58819,1,0,6,23.3,15,155,147.5,140.8,139.2,135.8,160.7,146.7,121.2,146,120.8,0,0,0,0,0
58820,1,0,3,40,17,113.3,120.8,116.7,116.7,115.8,123.5,140.8,169.7,142.2,122.6,0,1,0,0,0
58821,1,0,6,20,15,117.5,116.7,105.8,98.3,98.3,138.1,154,139.6,138.8,91.3,0,0,0,0,0
58822,2,0,2,80,31,165.8,157.5,169.2,179.2,182.5,189.1,178.1,214.2,194,173.8,0,0,0,1,0
58823,1,0,4,33.3,14,103.3,110.8,113.3,122.5,115,120.6,102.8,130.8,141.9,130.8,0,0,0,0,0
58824,1,0,6,20,17,115,111.7,110.8,120,106.7,65.8,89.9,104.4,130.8,117,0,0,0,0,0
